studentID,course_name,subject,semester,grade,exam_date,absences_lectures,credits
1110,Physics,Biophysics,2,4,2024-04-18,4,0
1110,Physics,Mathematical Physics,2,24,2023-07-24,11,6
1110,Physics,Condensed Matter Physics,4,13,2023-04-20,0,0
1110,Physics,Astrophysics,3,26,2024-05-27,4,12
1110,Physics,Electromagnetism,3,8,2023-08-15,2,0
1110,Physics,Classical Mechanics,4,5,2023-04-10,18,0
1110,Physics,Optics,2,20,2024-04-14,11,6
1110,Physics,Thermodynamics,2,8,2023-12-26,0,0
1110,Physics,Quantum Mechanics,3,26,2024-03-05,10,6
1110,Physics,Solid State Physics,3,31,2022-11-11,10,12
1110,Physics,Geophysics,3,2,2024-05-10,4,0
1110,Physics,Nuclear Physics,4,17,2023-11-09,2,0
3816,Data Science,Algorithms,1,20,2023-05-30,2,6
3816,Data Science,Data Visualization,2,2,2022-12-20,13,0
3816,Data Science,Natural Language Processing,2,27,2023-07-21,7,12
3816,Data Science,Quantitative methods,3,26,2022-09-13,8,12
3816,Data Science,Cloud Computing,1,19,2022-11-10,2,9
3816,Data Science,Machine Learning,2,24,2022-10-13,2,6
3816,Data Science,Time Series Analysis,2,22,2023-01-29,15,12
3816,Data Science,Big Data Technologies,1,30,2023-05-29,10,9
3816,Data Science,Data Engineering,1,8,2023-04-17,2,0
3816,Data Science,Data Mining,2,24,2023-05-24,8,9
3816,Data Science,Programming,3,21,2023-06-03,0,6
3816,Data Science,Statistical Methods,3,27,2023-06-11,1,6
3816,Data Science,Statistical Models,4,12,2023-08-30,8,0
3816,Data Science,Deep Learning,3,8,2024-02-10,4,0
3816,Data Science,Introduction to machine learning,4,8,2022-11-01,1,0
7629,Computer Science,Computer Graphics,3,14,2023-05-28,8,0
7629,Computer Science,Programming,2,3,2022-09-21,5,0
7629,Computer Science,Software Engineering,1,28,2022-10-04,19,9
1387,Business Administration,Organizational Behavior,1,19,2022-10-26,11,9
9850,Mechanical Engineering,Mechanical Design,3,15,2024-05-26,5,0
9850,Mechanical Engineering,Solid Mechanics,4,22,2024-04-08,11,12
9850,Mechanical Engineering,Material Science,4,29,2023-04-05,4,6
9850,Mechanical Engineering,Vibration Analysis,2,22,2023-04-22,3,12
9850,Mechanical Engineering,Thermodynamics,3,14,2023-03-10,14,0
6989,Physics,Condensed Matter Physics,1,2,2023-11-13,11,0
6989,Physics,Electromagnetism,4,11,2024-05-18,13,0
6989,Physics,Thermodynamics,2,22,2024-03-03,10,12
6989,Physics,Quantum Mechanics,4,11,2023-04-28,9,0
6989,Physics,Statistical Mechanics,1,7,2024-05-21,2,0
6989,Physics,Computational Physics,1,23,2023-11-21,4,6
6989,Physics,Optics,4,2,2023-10-18,0,0
9370,Computer Science,Web Development,4,29,2022-10-02,3,9
9370,Computer Science,Artificial Intelligence,1,6,2023-04-12,0,0
9370,Computer Science,Math,3,12,2023-03-28,3,0
9370,Computer Science,Computer Networks,2,21,2023-12-01,11,6
9370,Computer Science,Data Structures,2,19,2024-04-29,6,12
9370,Computer Science,Data Mining,4,8,2022-11-13,14,0
9370,Computer Science,Algorithms,1,17,2023-12-16,9,0
9370,Computer Science,Databases,2,0,2023-10-26,9,0
9370,Computer Science,Cyber Security,3,19,2022-09-13,0,12
9370,Computer Science,Human-Computer Interaction,4,12,2023-02-26,7,0
9370,Computer Science,Programming,2,13,2023-03-19,10,0
9370,Computer Science,Computer Graphics,2,22,2023-08-11,10,6
1283,Computer Science,Data Mining,4,0,2023-09-03,0,0
1283,Computer Science,Mobile Computing,3,28,2023-03-15,2,9
1283,Computer Science,Computer Graphics,3,29,2023-12-07,8,6
1283,Computer Science,Databases,2,22,2023-12-31,14,12
1283,Computer Science,Algorithms,3,23,2024-01-24,4,9
1283,Computer Science,Cyber Security,2,1,2023-07-01,3,0
1283,Computer Science,Data Structures,4,3,2022-09-30,1,0
1283,Computer Science,Programming,3,9,2022-09-25,1,0
1283,Computer Science,Math,4,30,2024-04-27,5,6
1283,Computer Science,Artificial Intelligence,1,21,2022-09-12,6,12
1283,Computer Science,Web Development,4,24,2023-12-15,0,9
1283,Computer Science,Human-Computer Interaction,1,11,2023-08-20,12,0
1283,Computer Science,Computer Networks,4,7,2023-12-19,5,0
1283,Computer Science,Operating Systems,4,11,2024-05-08,2,0
7138,Mathematics,Differential Equations,2,2,2023-03-07,1,0
7138,Mathematics,Mathematical Logic,1,16,2023-03-18,14,0
7138,Mathematics,Geometry,1,3,2023-07-22,2,0
7138,Mathematics,Complex Analysis,1,1,2023-09-06,0,0
7138,Mathematics,Statistics,1,20,2023-10-14,0,9
7138,Mathematics,Abstract Algebra,2,21,2024-04-17,4,9
7138,Mathematics,Discrete Mathematics,2,21,2022-09-12,6,9
7138,Mathematics,Analysis,2,29,2023-04-08,3,12
7138,Mathematics,Combinatorics,2,9,2023-11-29,13,0
2536,Data Science,Algorithms,1,30,2022-09-10,7,9
2536,Data Science,Statistical Models,2,7,2024-06-20,13,0
4995,Physics,Classical Mechanics,1,30,2023-07-03,2,9
4995,Physics,Particle Physics,2,19,2022-09-07,7,9
4995,Physics,Statistical Mechanics,4,5,2023-11-19,4,0
4995,Physics,Thermodynamics,2,10,2022-10-28,0,0
4995,Physics,Mathematical Physics,4,7,2024-04-26,12,0
4995,Physics,Plasma Physics,4,1,2024-03-03,9,0
4995,Physics,Condensed Matter Physics,4,24,2023-08-17,6,9
4995,Physics,Solid State Physics,2,0,2023-05-11,1,0
4995,Physics,Biophysics,3,22,2023-03-28,0,12
4995,Physics,Optics,4,20,2023-07-25,3,6
4995,Physics,Astrophysics,3,9,2024-03-14,8,0
4995,Physics,Geophysics,1,30,2022-09-09,9,6
4995,Physics,Quantum Mechanics,1,30,2023-03-28,2,6
2455,Mathematics,Linear Algebra,4,10,2023-02-08,5,0
6027,Data Science,Law and data,4,0,2023-04-20,11,0
6027,Data Science,Introduction to machine learning,1,4,2022-12-17,10,0
6027,Data Science,Data Engineering,4,22,2023-10-16,6,9
6741,Data Science,Algorithms,2,24,2024-02-12,5,12
6741,Data Science,Statistical Models,3,29,2022-10-07,10,6
6741,Data Science,Time Series Analysis,2,6,2023-06-17,9,0
6741,Data Science,Law and data,2,23,2023-07-11,4,12
6741,Data Science,Data Engineering,3,9,2023-10-04,0,0
6741,Data Science,Introduction to machine learning,3,13,2023-11-03,4,0
6741,Data Science,Data Mining,4,14,2024-02-06,4,0
2013,Physics,Condensed Matter Physics,4,11,2024-05-05,3,0
2013,Physics,Computational Physics,2,8,2023-12-04,7,0
2744,Mathematics,Geometry,1,5,2024-03-08,7,0
2744,Mathematics,Mathematical Logic,2,12,2024-05-02,4,0
4883,Mechanical Engineering,CAD/CAM,2,14,2023-07-07,7,0
4883,Mechanical Engineering,Control Systems,2,11,2022-09-06,8,0
4883,Mechanical Engineering,Manufacturing Processes,3,25,2023-06-25,11,6
1798,Mechanical Engineering,CAD/CAM,4,6,2023-02-20,3,0
1798,Mechanical Engineering,Heat Transfer,1,16,2023-06-23,4,0
1798,Mechanical Engineering,Solid Mechanics,2,8,2022-12-23,1,0
1798,Mechanical Engineering,Vibration Analysis,1,25,2022-09-12,14,6
1798,Mechanical Engineering,Manufacturing Processes,1,7,2022-12-09,0,0
1798,Mechanical Engineering,Dynamics,4,9,2023-02-19,11,0
1798,Mechanical Engineering,Control Systems,3,8,2023-02-28,1,0
1798,Mechanical Engineering,Material Science,1,0,2023-08-03,5,0
1798,Mechanical Engineering,Mechanics of Materials,4,8,2022-09-21,3,0
1561,Data Science,Introduction to machine learning,4,27,2023-05-16,0,6
1561,Data Science,Law and data,4,25,2022-11-19,7,12
1561,Data Science,Algorithms,3,17,2023-06-13,6,0
1561,Data Science,Cloud Computing,4,8,2023-03-05,4,0
1561,Data Science,Natural Language Processing,2,13,2023-03-22,3,0
1561,Data Science,Data Engineering,4,22,2024-05-12,13,12
1561,Data Science,Machine Learning,4,10,2024-02-28,1,0
1561,Data Science,Data Mining,4,21,2023-05-15,0,12
1561,Data Science,Quantitative methods,3,8,2022-10-14,2,0
1561,Data Science,Deep Learning,2,8,2023-01-02,10,0
1561,Data Science,Time Series Analysis,4,14,2023-03-15,7,0
5757,Computer Science,Data Structures,1,4,2023-07-12,7,0
5757,Computer Science,Math,3,6,2024-04-24,8,0
5757,Computer Science,Software Engineering,1,9,2024-05-06,15,0
5757,Computer Science,Computer Networks,3,1,2023-09-06,1,0
2941,Computer Science,Computer Graphics,4,4,2022-11-23,0,0
2941,Computer Science,Operating Systems,4,1,2024-06-04,16,0
2941,Computer Science,Data Structures,4,31,2023-05-26,0,9
2941,Computer Science,Computer Networks,1,5,2024-02-07,7,0
2941,Computer Science,Math,1,20,2023-04-16,15,9
2941,Computer Science,Mobile Computing,3,17,2023-09-09,9,0
2941,Computer Science,Databases,2,5,2023-04-12,1,0
2941,Computer Science,Human-Computer Interaction,2,14,2022-10-05,7,0
3226,Mechanical Engineering,Control Systems,1,26,2024-04-03,1,9
3226,Mechanical Engineering,Material Science,2,6,2023-07-10,14,0
3226,Mechanical Engineering,Energy Systems,3,28,2022-11-26,8,6
3226,Mechanical Engineering,Mechanical Design,3,0,2024-06-15,2,0
3226,Mechanical Engineering,Robotics,3,12,2022-10-30,9,0
3226,Mechanical Engineering,Math,4,31,2024-05-01,10,9
7616,Computer Science,Operating Systems,2,12,2023-11-27,0,0
7616,Computer Science,Algorithms,4,8,2024-02-19,18,0
7616,Computer Science,Artificial Intelligence,3,12,2023-08-11,12,0
7616,Computer Science,Math,2,4,2022-10-28,0,0
7616,Computer Science,Mobile Computing,2,19,2024-01-28,0,12
7616,Computer Science,Computer Graphics,3,5,2022-11-20,4,0
7616,Computer Science,Software Engineering,2,31,2023-10-04,2,12
7616,Computer Science,Cloud Computing,3,13,2024-03-12,12,0
7616,Computer Science,Data Structures,4,7,2024-01-20,11,0
5638,Computer Science,Web Development,3,14,2023-07-20,18,0
5638,Computer Science,Data Mining,3,22,2024-01-11,1,12
5638,Computer Science,Operating Systems,2,30,2022-10-14,11,9
5638,Computer Science,Cloud Computing,1,25,2023-04-01,8,6
5638,Computer Science,Computer Networks,4,16,2023-08-24,0,0
5638,Computer Science,Mobile Computing,2,22,2024-06-11,9,6
8664,Data Science,Data Engineering,3,27,2023-01-08,12,9
8664,Data Science,Time Series Analysis,2,25,2023-07-30,0,6
8664,Data Science,Machine Learning,1,14,2022-09-10,4,0
8664,Data Science,Data Visualization,2,8,2023-04-30,3,0
8664,Data Science,Cloud Computing,2,0,2023-09-11,9,0
8664,Data Science,Big Data Technologies,3,27,2023-03-31,2,12
8664,Data Science,Data Mining,1,11,2023-04-27,13,0
8664,Data Science,Natural Language Processing,1,10,2023-01-01,2,0
8664,Data Science,Law and data,3,0,2024-03-12,6,0
8664,Data Science,Statistical Models,4,29,2023-07-27,6,12
8664,Data Science,Quantitative methods,4,19,2024-03-08,9,9
8664,Data Science,Deep Learning,2,15,2022-12-08,4,0
8664,Data Science,Statistical Methods,2,10,2024-06-07,1,0
8664,Data Science,Programming,4,23,2024-05-25,4,12
2634,Physics,Quantum Mechanics,3,10,2023-02-28,16,0
2634,Physics,Solid State Physics,2,2,2023-04-05,14,0
2634,Physics,Thermodynamics,2,16,2023-09-19,13,0
2634,Physics,Astrophysics,2,28,2023-11-12,3,12
2634,Physics,Optics,2,31,2022-10-20,9,12
2634,Physics,Statistical Mechanics,3,2,2024-02-13,7,0
2634,Physics,Classical Mechanics,4,27,2024-06-17,7,6
2634,Physics,Computational Physics,1,4,2023-06-22,10,0
2634,Physics,Mathematical Physics,1,1,2022-11-17,8,0
1055,Mathematics,Complex Analysis,3,22,2023-03-26,18,6
1055,Mathematics,Abstract Algebra,1,13,2023-06-29,11,0
1055,Mathematics,Mathematical Logic,3,1,2023-07-11,3,0
1055,Mathematics,Combinatorics,3,7,2023-05-27,7,0
1055,Mathematics,Mathematical Modeling,1,20,2023-12-22,17,9
8990,Data Science,Law and data,2,26,2024-05-20,2,9
8990,Data Science,Time Series Analysis,3,15,2024-05-17,5,0
8990,Data Science,Programming,2,5,2023-07-17,2,0
8990,Data Science,Data Engineering,3,31,2022-10-15,5,12
8990,Data Science,Machine Learning,4,9,2022-12-26,2,0
8990,Data Science,Cloud Computing,1,11,2022-09-08,18,0
8990,Data Science,Natural Language Processing,3,9,2022-09-26,1,0
8990,Data Science,Deep Learning,3,17,2023-07-03,10,0
8990,Data Science,Quantitative methods,4,30,2023-02-20,4,9
7459,Data Science,Statistical Models,2,28,2024-01-20,2,12
7459,Data Science,Big Data Technologies,3,9,2023-03-05,11,0
7459,Data Science,Introduction to machine learning,1,23,2022-09-21,7,12
7459,Data Science,Data Mining,1,19,2023-09-14,13,6
7459,Data Science,Algorithms,1,8,2023-08-31,18,0
7459,Data Science,Time Series Analysis,3,4,2022-11-16,9,0
7459,Data Science,Law and data,4,23,2023-05-28,9,9
7459,Data Science,Quantitative methods,4,21,2022-09-26,2,6
7459,Data Science,Natural Language Processing,4,16,2022-09-06,1,0
7459,Data Science,Statistical Methods,2,20,2023-05-23,1,6
1789,Mechanical Engineering,Mechanical Design,4,25,2023-03-23,0,6
6661,Mathematics,Differential Equations,4,22,2023-01-05,1,9
6661,Mathematics,Statistics,1,21,2023-05-31,3,6
6661,Mathematics,Number Theory,2,9,2024-02-18,12,0
6661,Mathematics,Linear Algebra,1,22,2024-03-13,8,12
6661,Mathematics,Calculus,3,5,2023-05-19,9,0
6661,Mathematics,Geometry,2,20,2022-09-30,2,12
6661,Mathematics,Analysis,4,4,2023-07-30,2,0
6661,Mathematics,Real Analysis,3,22,2024-05-06,3,6
6661,Mathematics,Mathematical Modeling,3,11,2023-02-22,2,0
6661,Mathematics,Mathematical Logic,4,0,2023-11-29,5,0
4430,Physics,Thermodynamics,2,29,2024-02-09,12,12
4430,Physics,Quantum Mechanics,4,13,2024-06-15,16,0
4430,Physics,Classical Mechanics,3,22,2023-04-28,5,12
4430,Physics,Particle Physics,2,5,2024-02-03,2,0
4430,Physics,Condensed Matter Physics,2,16,2024-04-22,1,0
4430,Physics,Statistical Mechanics,3,9,2023-07-29,0,0
4430,Physics,Geophysics,4,17,2023-02-27,17,0
4430,Physics,Plasma Physics,4,29,2023-11-04,7,6
5451,Data Science,Machine Learning,4,28,2023-07-08,9,12
1281,Business Administration,Accounting,2,17,2022-12-30,12,0
9293,Computer Science,Artificial Intelligence,4,8,2023-09-24,14,0
9293,Computer Science,Mobile Computing,4,31,2023-03-14,2,6
9293,Computer Science,Algorithms,3,18,2023-09-26,0,12
1561,Computer Science,Math,2,18,2023-07-23,5,12
1561,Computer Science,Programming,1,19,2024-02-09,1,9
1561,Computer Science,Computer Graphics,3,25,2023-02-20,17,9
1561,Computer Science,Mobile Computing,1,30,2023-12-12,9,12
1561,Computer Science,Databases,3,26,2023-03-24,15,6
1561,Computer Science,Software Engineering,2,24,2023-05-30,15,6
1561,Computer Science,Web Development,2,6,2023-06-26,5,0
1561,Computer Science,Artificial Intelligence,2,15,2024-04-25,4,0
1561,Computer Science,Human-Computer Interaction,3,7,2022-11-28,13,0
1561,Computer Science,Cyber Security,1,19,2023-01-26,5,12
1561,Computer Science,Operating Systems,3,21,2022-09-04,15,9
5257,Data Science,Natural Language Processing,3,23,2023-11-11,14,12
5257,Data Science,Algorithms,4,18,2024-03-10,10,12
5257,Data Science,Big Data Technologies,3,28,2024-03-07,0,6
5257,Data Science,Quantitative methods,4,16,2024-01-10,2,0
5257,Data Science,Deep Learning,2,9,2022-10-11,7,0
5257,Data Science,Data Engineering,3,15,2023-07-09,0,0
5257,Data Science,Time Series Analysis,1,17,2023-05-07,1,0
5257,Data Science,Statistical Methods,1,16,2023-06-17,13,0
5257,Data Science,Statistical Models,1,0,2024-01-27,2,0
5257,Data Science,Cloud Computing,1,27,2023-09-06,2,6
5257,Data Science,Machine Learning,1,18,2023-11-24,2,6
5257,Data Science,Data Visualization,4,16,2024-01-21,3,0
5257,Data Science,Introduction to machine learning,3,1,2023-06-28,2,0
7111,Physics,Geophysics,4,5,2023-10-25,0,0
7111,Physics,Particle Physics,1,31,2023-04-07,6,6
7111,Physics,Condensed Matter Physics,1,11,2023-11-02,1,0
7111,Physics,Statistical Mechanics,1,21,2024-06-03,12,6
7111,Physics,Thermodynamics,3,27,2023-07-07,8,6
7111,Physics,Computational Physics,2,27,2023-04-25,4,6
7111,Physics,Mathematical Physics,1,20,2024-02-16,11,6
7111,Physics,Classical Mechanics,1,13,2024-02-09,3,0
7111,Physics,Solid State Physics,3,19,2022-09-22,3,12
7111,Physics,Plasma Physics,1,22,2022-11-26,5,6
7111,Physics,Electromagnetism,2,3,2023-08-18,2,0
7111,Physics,Optics,2,28,2023-08-07,11,6
7111,Physics,Quantum Mechanics,3,13,2023-11-06,0,0
7111,Physics,Nuclear Physics,4,0,2023-02-24,1,0
6215,Business Administration,Management,1,18,2023-09-07,5,6
6215,Business Administration,Math,1,12,2023-05-09,6,0
6215,Business Administration,Macroeconomics,1,7,2024-01-18,0,0
6215,Business Administration,Strategic Management,1,3,2023-09-24,11,0
6215,Business Administration,Operations Management,4,16,2023-12-18,6,0
6215,Business Administration,Human Resource Management,4,14,2022-12-24,3,0
6215,Business Administration,Marketing,1,4,2024-05-17,1,0
6215,Business Administration,Supply Chain Management,3,19,2023-11-04,17,6
6215,Business Administration,Finance,1,20,2023-03-27,8,6
6215,Business Administration,International Business,1,29,2023-08-30,1,9
6215,Business Administration,Public Law,1,18,2024-06-09,4,12
6215,Business Administration,Microeconomics,3,5,2022-12-10,14,0
6215,Business Administration,Business Law,1,15,2022-11-07,16,0
6215,Business Administration,Accounting,1,25,2023-09-22,5,6
3402,Business Administration,Math,2,7,2023-12-04,12,0
3402,Business Administration,Public Law,4,15,2024-01-29,5,0
3402,Business Administration,Macroeconomics,4,24,2023-06-23,7,6
3402,Business Administration,Finance,2,19,2022-10-08,6,6
3402,Business Administration,Strategic Management,3,18,2023-02-17,9,9
3402,Business Administration,Human Resource Management,3,8,2023-05-04,13,0
3402,Business Administration,International Business,1,16,2023-01-30,5,0
3402,Business Administration,Microeconomics,2,2,2023-06-01,8,0
3402,Business Administration,Organizational Behavior,1,10,2024-02-28,3,0
3402,Business Administration,Management,3,13,2023-04-02,9,0
3402,Business Administration,Operations Management,3,2,2023-02-10,0,0
3402,Business Administration,Business Ethics,1,30,2023-11-15,0,6
3402,Business Administration,Business Law,1,5,2022-12-03,8,0
7857,Physics,Optics,2,3,2023-09-25,5,0
7857,Physics,Biophysics,1,20,2023-05-07,5,6
7857,Physics,Plasma Physics,3,19,2023-11-29,5,9
7857,Physics,Geophysics,2,9,2023-01-02,2,0
7857,Physics,Statistical Mechanics,2,24,2023-03-25,3,12
7857,Physics,Particle Physics,3,20,2024-04-02,10,6
7857,Physics,Mathematical Physics,3,15,2023-06-05,2,0
7857,Physics,Computational Physics,1,7,2023-04-10,16,0
7857,Physics,Classical Mechanics,3,24,2023-06-21,3,12
8028,Mathematics,Real Analysis,4,25,2024-06-21,2,12
8028,Mathematics,Linear Algebra,2,7,2022-12-17,9,0
8028,Mathematics,Analysis,3,2,2022-10-06,3,0
8028,Mathematics,Number Theory,3,26,2024-05-10,4,6
8028,Mathematics,Probability,1,28,2023-05-17,8,9
8028,Mathematics,Mathematical Modeling,4,23,2022-12-30,4,6
8028,Mathematics,Discrete Mathematics,3,19,2023-01-29,7,6
8028,Mathematics,Calculus,1,10,2023-08-11,8,0
8028,Mathematics,Differential Equations,1,27,2022-12-07,8,12
8028,Mathematics,Combinatorics,1,24,2023-01-27,2,12
8028,Mathematics,Complex Analysis,2,12,2023-06-13,3,0
8028,Mathematics,Mathematical Logic,2,11,2023-06-26,2,0
3800,Mechanical Engineering,Mechanical Design,2,28,2024-06-23,2,12
1068,Mathematics,Analysis,3,18,2024-03-15,9,9
1068,Mathematics,Geometry,4,21,2023-09-26,4,6
1068,Mathematics,Statistics,3,19,2023-08-11,4,9
1068,Mathematics,Probability,4,1,2023-07-03,10,0
1068,Mathematics,Mathematical Logic,3,24,2023-03-22,4,9
1068,Mathematics,Abstract Algebra,1,20,2023-11-01,10,9
1068,Mathematics,Mathematical Modeling,4,20,2024-02-19,3,9
2898,Computer Science,Cloud Computing,3,6,2024-02-24,5,0
2898,Computer Science,Algorithms,4,13,2023-04-19,16,0
2898,Computer Science,Databases,3,30,2023-10-26,7,12
2898,Computer Science,Math,2,30,2023-07-24,7,6
2898,Computer Science,Data Structures,1,0,2024-02-13,2,0
2898,Computer Science,Computer Networks,3,1,2023-03-18,6,0
2898,Computer Science,Operating Systems,4,13,2024-04-26,6,0
2898,Computer Science,Computer Graphics,3,25,2022-10-06,1,12
2898,Computer Science,Mobile Computing,3,31,2022-11-13,3,12
2898,Computer Science,Human-Computer Interaction,1,24,2023-12-15,7,9
2898,Computer Science,Artificial Intelligence,1,7,2023-08-15,4,0
2898,Computer Science,Web Development,3,21,2022-11-27,1,9
8052,Data Science,Introduction to machine learning,2,13,2023-10-24,2,0
8052,Data Science,Cloud Computing,2,7,2022-09-11,1,0
8052,Data Science,Data Mining,2,2,2023-12-03,10,0
8052,Data Science,Big Data Technologies,1,6,2023-05-31,9,0
8052,Data Science,Programming,1,16,2023-08-20,14,0
8052,Data Science,Natural Language Processing,3,6,2023-09-14,8,0
8052,Data Science,Algorithms,1,7,2023-10-12,9,0
8052,Data Science,Deep Learning,4,19,2023-02-21,8,6
8052,Data Science,Quantitative methods,4,16,2023-04-28,3,0
8052,Data Science,Data Visualization,1,11,2024-04-28,10,0
8052,Data Science,Statistical Methods,2,2,2023-11-25,10,0
8052,Data Science,Law and data,3,15,2022-11-06,3,0
8052,Data Science,Machine Learning,1,23,2022-12-09,16,12
9661,Mathematics,Combinatorics,4,9,2023-01-27,15,0
9661,Mathematics,Complex Analysis,2,17,2023-04-17,5,0
9661,Mathematics,Mathematical Modeling,2,1,2023-04-14,13,0
9661,Mathematics,Analysis,4,22,2023-02-10,3,9
6235,Data Science,Statistical Methods,2,25,2023-02-24,6,9
6235,Data Science,Machine Learning,3,20,2023-10-16,10,9
6235,Data Science,Deep Learning,4,25,2024-02-01,1,12
6235,Data Science,Quantitative methods,4,13,2022-11-15,3,0
6307,Physics,Quantum Mechanics,1,6,2024-03-29,17,0
6307,Physics,Biophysics,1,13,2023-02-13,1,0
6307,Physics,Nuclear Physics,1,29,2024-05-06,11,9
6307,Physics,Thermodynamics,1,27,2023-04-25,7,12
9995,Data Science,Data Mining,3,17,2023-01-01,5,0
9995,Data Science,Data Visualization,3,17,2022-10-14,0,0
9995,Data Science,Deep Learning,2,21,2023-10-29,1,12
9995,Data Science,Cloud Computing,2,7,2022-09-21,13,0
9995,Data Science,Big Data Technologies,1,24,2024-01-02,4,9
9995,Data Science,Natural Language Processing,3,22,2023-09-03,0,6
9995,Data Science,Quantitative methods,4,26,2024-04-26,0,9
9995,Data Science,Introduction to machine learning,2,8,2023-05-26,11,0
9995,Data Science,Statistical Models,1,20,2023-09-22,8,12
3201,Mechanical Engineering,Vibration Analysis,4,14,2023-05-26,4,0
3201,Mechanical Engineering,Physics,2,11,2023-01-18,5,0
8229,Business Administration,Microeconomics,1,20,2023-12-26,1,6
8229,Business Administration,Human Resource Management,3,8,2023-12-04,10,0
8229,Business Administration,Math,3,28,2022-12-11,3,6
8229,Business Administration,Business Law,4,24,2023-04-01,0,12
8229,Business Administration,Business Ethics,4,0,2023-07-17,2,0
8229,Business Administration,Organizational Behavior,3,12,2023-11-04,0,0
8229,Business Administration,Accounting,4,29,2024-05-10,11,12
8229,Business Administration,Marketing,2,16,2023-11-20,0,0
8229,Business Administration,Operations Management,4,19,2024-05-30,1,6
8229,Business Administration,Macroeconomics,3,12,2023-01-16,9,0
8229,Business Administration,Strategic Management,1,5,2023-10-28,2,0
8229,Business Administration,Finance,4,24,2024-03-20,2,9
8229,Business Administration,Public Law,1,19,2023-07-30,10,12
8229,Business Administration,International Business,4,4,2022-09-16,4,0
3428,Business Administration,Organizational Behavior,2,12,2023-08-19,8,0
3428,Business Administration,Business Law,1,9,2023-09-02,5,0
3428,Business Administration,Management,4,14,2023-03-13,7,0
3428,Business Administration,Human Resource Management,1,28,2023-03-05,5,9
3428,Business Administration,Marketing,2,5,2023-12-01,6,0
5307,Mathematics,Mathematical Modeling,3,22,2024-03-04,12,12
5307,Mathematics,Number Theory,3,25,2024-04-15,7,6
5307,Mathematics,Combinatorics,2,0,2022-09-15,12,0
5307,Mathematics,Probability,3,13,2023-02-18,8,0
5307,Mathematics,Analysis,2,4,2024-05-24,1,0
5307,Mathematics,Discrete Mathematics,1,18,2023-01-08,9,9
5307,Mathematics,Mathematical Logic,1,25,2023-11-28,0,12
5307,Mathematics,Abstract Algebra,1,25,2024-02-01,1,6
5307,Mathematics,Linear Algebra,1,11,2022-09-21,4,0
5307,Mathematics,Topology,1,20,2023-09-30,2,6
5307,Mathematics,Geometry,4,21,2023-06-22,6,6
5307,Mathematics,Statistics,3,1,2023-09-28,12,0
9385,Data Science,Data Mining,4,26,2024-04-01,1,12
9385,Data Science,Big Data Technologies,2,24,2022-10-27,0,6
9385,Data Science,Quantitative methods,1,2,2023-06-17,3,0
9385,Data Science,Statistical Models,4,6,2023-07-26,8,0
9385,Data Science,Machine Learning,2,21,2024-05-13,4,12
9385,Data Science,Time Series Analysis,3,29,2024-05-15,10,9
9385,Data Science,Deep Learning,4,3,2024-01-16,8,0
9385,Data Science,Cloud Computing,3,17,2023-08-31,1,0
9385,Data Science,Data Visualization,1,6,2024-06-07,10,0
1918,Mechanical Engineering,Heat Transfer,4,0,2023-04-05,7,0
1918,Mechanical Engineering,Mechanical Design,1,3,2023-07-10,4,0
1918,Mechanical Engineering,Math,3,7,2023-07-18,5,0
1918,Mechanical Engineering,Control Systems,2,12,2023-08-28,12,0
1918,Mechanical Engineering,Robotics,1,10,2024-04-30,3,0
1918,Mechanical Engineering,Fluid Mechanics,2,25,2023-05-24,2,9
1918,Mechanical Engineering,Thermodynamics,1,9,2024-03-10,5,0
1918,Mechanical Engineering,Energy Systems,3,7,2023-02-02,7,0
1918,Mechanical Engineering,Solid Mechanics,4,5,2024-03-28,16,0
5497,Computer Science,Computer Graphics,3,16,2022-10-02,5,0
5497,Computer Science,Computer Networks,2,11,2023-06-16,1,0
5497,Computer Science,Algorithms,4,13,2023-11-12,6,0
5497,Computer Science,Human-Computer Interaction,3,19,2022-11-20,1,6
5497,Computer Science,Web Development,2,24,2023-01-27,3,9
5497,Computer Science,Data Structures,1,30,2023-01-09,14,12
5497,Computer Science,Data Mining,1,26,2022-09-24,1,6
5497,Computer Science,Artificial Intelligence,4,10,2024-03-13,7,0
9431,Computer Science,Human-Computer Interaction,2,13,2022-11-20,9,0
9431,Computer Science,Web Development,1,19,2023-05-15,13,6
9431,Computer Science,Algorithms,4,15,2023-06-21,3,0
9431,Computer Science,Data Structures,2,18,2023-04-05,5,12
9431,Computer Science,Data Mining,3,21,2023-10-17,3,9
9431,Computer Science,Computer Graphics,4,5,2023-12-13,5,0
9431,Computer Science,Computer Networks,3,12,2022-12-19,0,0
9431,Computer Science,Databases,3,22,2023-02-28,8,9
9431,Computer Science,Operating Systems,2,6,2023-03-13,8,0
9431,Computer Science,Programming,2,27,2024-04-05,6,9
9431,Computer Science,Artificial Intelligence,2,14,2023-08-18,4,0
9431,Computer Science,Math,4,22,2022-09-03,1,9
9431,Computer Science,Cyber Security,1,31,2023-09-22,13,6
6190,Computer Science,Operating Systems,1,18,2023-12-07,14,9
6190,Computer Science,Cyber Security,4,18,2023-03-28,4,12
6190,Computer Science,Programming,4,28,2022-11-11,11,12
6190,Computer Science,Artificial Intelligence,2,1,2023-11-20,7,0
6190,Computer Science,Software Engineering,3,28,2023-09-08,10,9
